altitude,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,speed,timestamp
208.79999999999995,48655.57,208.79999999999995,9.681,136,550807753,-891381907,9.681,2019-06-23 13:44:02
208.60000000000002,48665.2,208.60000000000002,9.63,141,550806886,-891381093,9.63,2019-06-23 13:44:03
208.60000000000002,48674.9,208.60000000000002,9.704,147,550806026,-891380244,9.704,2019-06-23 13:44:04
208.60000000000002,48684.67,208.60000000000002,9.767,153,550805169,-891379372,9.767,2019-06-23 13:44:05
208.60000000000002,48694.52,208.60000000000002,9.85,157,550804312,-891378478,9.85,2019-06-23 13:44:06
208.39999999999998,48704.0,208.39999999999998,9.474,156,550803484,-891377625,9.474,2019-06-23 13:44:07
208.60000000000002,48713.22,208.60000000000002,9.226,155,550802679,-891376791,9.226,2019-06-23 13:44:08
209.0,48722.2,209.0,8.976,154,550801889,-891375995,8.976,2019-06-23 13:44:09
209.20000000000005,48731.1,209.20000000000005,8.901,153,550801120,-891375177,8.901,2019-06-23 13:44:10
209.20000000000005,48739.84,209.20000000000005,8.741,153,550800378,-891374346,8.741,2019-06-23 13:44:11
209.20000000000005,48748.42,209.20000000000005,8.58,152,550799660,-891373514,8.58,2019-06-23 13:44:12
209.39999999999998,48756.97,209.39999999999998,8.552,152,550798955,-891372667,8.552,2019-06-23 13:44:13
209.60000000000002,48765.39,209.60000000000002,8.418,151,550798260,-891371832,8.418,2019-06-23 13:44:14
209.60000000000002,48773.79,209.60000000000002,8.395,151,550797564,-891371006,8.395,2019-06-23 13:44:15
209.79999999999995,48782.33,209.79999999999995,8.544,151,550796857,-891370163,8.544,2019-06-23 13:44:16
210.0,48790.84,210.0,8.503,150,550796158,-891369315,8.503,2019-06-23 13:44:17
210.0,48799.33,210.0,8.488,150,550795456,-891368478,8.488,2019-06-23 13:44:18
210.39999999999998,48807.58,210.39999999999998,8.249,149,550794779,-891367654,8.249,2019-06-23 13:44:19
210.39999999999998,48815.86,210.39999999999998,8.282,149,550794103,-891366820,8.282,2019-06-23 13:44:20
210.60000000000002,48823.65,210.60000000000002,7.789,149,550793478,-891366018,7.789,2019-06-23 13:44:21
210.79999999999995,48831.46,210.79999999999995,7.813,148,550792847,-891365222,7.813,2019-06-23 13:44:22
211.0,48838.79,211.0,7.328,148,550792253,-891364478,7.328,2019-06-23 13:44:23
211.39999999999998,48846.05,211.39999999999998,7.259,147,550791666,-891363738,7.259,2019-06-23 13:44:24
211.60000000000002,48853.9,211.60000000000002,7.852,147,550791037,-891362928,7.852,2019-06-23 13:44:25
211.79999999999995,48861.74,211.79999999999995,7.84,147,550790417,-891362108,7.84,2019-06-23 13:44:26
211.39999999999998,48869.39,211.39999999999998,7.65,146,550789813,-891361305,7.65,2019-06-23 13:44:27
211.79999999999995,48876.91,211.79999999999995,7.515,146,550789230,-891360500,7.515,2019-06-23 13:44:28
212.0,48884.67,212.0,7.759,145,550788644,-891359646,7.759,2019-06-23 13:44:29
212.20000000000005,48892.51,212.20000000000005,7.844,145,550788053,-891358780,7.844,2019-06-23 13:44:30
212.20000000000005,48900.12,212.20000000000005,7.613,145,550787486,-891357932,7.613,2019-06-23 13:44:31
212.39999999999998,48907.32,212.39999999999998,7.193,144,550786934,-891357154,7.193,2019-06-23 13:44:32
212.39999999999998,48914.71,212.39999999999998,7.389,144,550786360,-891356364,7.389,2019-06-23 13:44:33
212.79999999999995,48922.36,212.79999999999995,7.647,143,550785778,-891355529,7.647,2019-06-23 13:44:34
212.79999999999995,48930.2,212.79999999999995,7.84,142,550785185,-891354667,7.84,2019-06-23 13:44:35
212.79999999999995,48938.15,212.79999999999995,7.954,141,550784579,-891353799,7.954,2019-06-23 13:44:36
212.60000000000002,48946.09,212.60000000000002,7.937,140,550783975,-891352932,7.937,2019-06-23 13:44:37
213.0,48954.24,213.0,8.15,139,550783363,-891352031,8.15,2019-06-23 13:44:38
213.0,48962.31,213.0,8.069,139,550782757,-891351139,8.069,2019-06-23 13:44:39
212.79999999999995,48970.66,212.79999999999995,8.347,140,550782156,-891350179,8.347,2019-06-23 13:44:40
212.60000000000002,48978.61,212.60000000000002,7.955,140,550781599,-891349247,7.955,2019-06-23 13:44:41
213.0,48986.56,213.0,7.949,140,550781047,-891348308,7.949,2019-06-23 13:44:42
213.39999999999998,48994.84,213.39999999999998,8.279,141,550780465,-891347338,8.279,2019-06-23 13:44:43
213.60000000000002,49002.62,213.60000000000002,7.781,141,550779909,-891346440,7.781,2019-06-23 13:44:44
213.20000000000005,49010.34,213.20000000000005,7.722,141,550779328,-891345587,7.722,2019-06-23 13:44:45
213.20000000000005,49019.46,213.20000000000005,9.114,141,550778655,-891344563,9.114,2019-06-23 13:44:46
214.0,49027.36,214.0,7.902,142,550778076,-891343669,7.902,2019-06-23 13:44:47
215.20000000000005,49035.34,215.20000000000005,7.973,142,550777546,-891342700,7.973,2019-06-23 13:44:48
215.0,49045.02,215.0,9.681,143,550776867,-891341565,9.681,2019-06-23 13:44:49
215.20000000000005,49053.65,215.20000000000005,8.635,143,550776217,-891340612,8.635,2019-06-23 13:44:50
215.20000000000005,49063.06,215.20000000000005,9.408,143,550775535,-891339537,9.408,2019-06-23 13:44:51
215.60000000000002,49072.33,215.60000000000002,9.265,143,550774843,-891338508,9.265,2019-06-23 13:44:52
215.79999999999995,49081.64,215.79999999999995,9.31,143,550774151,-891337467,9.31,2019-06-23 13:44:53
216.20000000000005,49091.32,216.20000000000005,9.68,142,550773428,-891336391,9.68,2019-06-23 13:44:54
216.79999999999995,49100.97,216.79999999999995,9.649,142,550772694,-891335336,9.649,2019-06-23 13:44:55
217.39999999999998,49110.28,217.39999999999998,9.311,142,550771989,-891334314,9.311,2019-06-23 13:44:56
218.0,49119.19,218.0,8.909,142,550771296,-891333365,8.909,2019-06-23 13:44:57
218.39999999999998,49128.35,218.39999999999998,9.157,142,550770586,-891332383,9.157,2019-06-23 13:44:58
218.20000000000005,49137.62,218.20000000000005,9.271,142,550769866,-891331392,9.271,2019-06-23 13:44:59
218.60000000000002,49147.37,218.60000000000002,9.751,142,550769104,-891330356,9.751,2019-06-23 13:45:00
218.60000000000002,49157.89,218.60000000000002,10.522,141,550768277,-891329246,10.522,2019-06-23 13:45:01
218.0,49168.37,218.0,10.481,141,550767443,-891328157,10.481,2019-06-23 13:45:02
218.20000000000005,49178.51,218.20000000000005,10.14,140,550766620,-891327129,10.14,2019-06-23 13:45:03
218.0,49188.34,218.0,9.831,140,550765818,-891326140,9.831,2019-06-23 13:45:04
217.79999999999995,49198.13,217.79999999999995,9.78,139,550765019,-891325157,9.78,2019-06-23 13:45:05
218.0,49208.49,218.0,10.36,138,550764150,-891324155,10.36,2019-06-23 13:45:06
217.39999999999998,49219.09,217.39999999999998,10.6,138,550763264,-891323125,10.6,2019-06-23 13:45:07
217.39999999999998,49229.14,217.39999999999998,10.058,137,550762419,-891322154,10.058,2019-06-23 13:45:08
216.60000000000002,49238.96,216.60000000000002,9.811,136,550761584,-891321229,9.811,2019-06-23 13:45:09
216.60000000000002,49249.24,216.60000000000002,10.281,135,550760698,-891320278,10.281,2019-06-23 13:45:10
216.39999999999998,49259.43,216.39999999999998,10.188,135,550759813,-891319350,10.188,2019-06-23 13:45:11
216.39999999999998,49270.0,216.39999999999998,10.571,134,550758901,-891318375,10.571,2019-06-23 13:45:12
216.20000000000005,49280.45,216.20000000000005,10.453,133,550757994,-891317420,10.453,2019-06-23 13:45:13
216.0,49291.44,216.0,10.988,133,550757047,-891316405,10.988,2019-06-23 13:45:14
215.60000000000002,49303.03,215.60000000000002,11.587,132,550756032,-891315368,11.587,2019-06-23 13:45:15
215.20000000000005,49314.5,215.20000000000005,11.468,131,550755009,-891314379,11.468,2019-06-23 13:45:16
214.60000000000002,49324.89,214.60000000000002,10.398,131,550754073,-891313499,10.398,2019-06-23 13:45:17
214.0,49336.17,214.0,11.278,130,550753051,-891312563,11.278,2019-06-23 13:45:18
213.60000000000002,49346.97,213.60000000000002,10.795,130,550752061,-891311691,10.795,2019-06-23 13:45:19
214.0,49357.23,214.0,10.266,130,550751114,-891310876,10.266,2019-06-23 13:45:20
213.79999999999995,49367.88,213.79999999999995,10.642,130,550750119,-891310066,10.642,2019-06-23 13:45:21
213.60000000000002,49378.59,213.60000000000002,10.709,129,550749124,-891309234,10.709,2019-06-23 13:45:22
213.20000000000005,49389.26,213.20000000000005,10.668,129,550748130,-891308411,10.668,2019-06-23 13:45:23
212.79999999999995,49399.44,212.79999999999995,10.188,128,550747166,-891307666,10.188,2019-06-23 13:45:24
212.60000000000002,49409.9,212.60000000000002,10.452,128,550746166,-891306928,10.452,2019-06-23 13:45:25
212.60000000000002,49420.59,212.60000000000002,10.69,128,550745148,-891306163,10.69,2019-06-23 13:45:26
212.39999999999998,49430.96,212.39999999999998,10.372,127,550744153,-891305439,10.372,2019-06-23 13:45:27
212.20000000000005,49441.43,212.20000000000005,10.468,127,550743143,-891304727,10.468,2019-06-23 13:45:28
212.20000000000005,49451.81,212.20000000000005,10.382,127,550742137,-891304033,10.382,2019-06-23 13:45:29
212.0,49462.41,212.0,10.597,127,550741112,-891303318,10.597,2019-06-23 13:45:30
212.0,49473.1,212.0,10.694,126,550740083,-891302580,10.694,2019-06-23 13:45:31
211.60000000000002,49483.88,211.60000000000002,10.781,126,550739050,-891301825,10.781,2019-06-23 13:45:32
211.20000000000005,49494.28,211.20000000000005,10.399,125,550738057,-891301089,10.399,2019-06-23 13:45:33
211.39999999999998,49504.82,211.39999999999998,10.531,125,550737058,-891300323,10.531,2019-06-23 13:45:34
211.20000000000005,49515.41,211.20000000000005,10.597,125,550736060,-891299533,10.597,2019-06-23 13:45:35
210.79999999999995,49526.04,210.79999999999995,10.63,125,550735062,-891298733,10.63,2019-06-23 13:45:36
210.60000000000002,49536.51,210.60000000000002,10.471,126,550734068,-891297974,10.471,2019-06-23 13:45:37
210.39999999999998,49546.89,210.39999999999998,10.372,126,550733075,-891297247,10.372,2019-06-23 13:45:38
210.0,49556.9,210.0,10.009,126,550732109,-891296566,10.009,2019-06-23 13:45:39
209.79999999999995,49566.98,209.79999999999995,10.078,126,550731144,-891295857,10.078,2019-06-23 13:45:40
209.39999999999998,49576.96,209.39999999999998,9.984,127,550730176,-891295190,9.984,2019-06-23 13:45:41
209.20000000000005,49586.82,209.20000000000005,9.86,127,550729218,-891294539,9.86,2019-06-23 13:45:42
208.79999999999995,49596.8,208.79999999999995,9.981,127,550728253,-891293867,9.981,2019-06-23 13:45:43
208.60000000000002,49606.55,208.60000000000002,9.748,127,550727304,-891293227,9.748,2019-06-23 13:45:44
208.39999999999998,49616.16,208.39999999999998,9.612,128,550726379,-891292566,9.612,2019-06-23 13:45:45
208.60000000000002,49625.71,208.60000000000002,9.544,128,550725455,-891291924,9.544,2019-06-23 13:45:46
208.20000000000005,49635.56,208.20000000000005,9.848,128,550724509,-891291240,9.848,2019-06-23 13:45:47
208.20000000000005,49645.28,208.20000000000005,9.725,128,550723581,-891290550,9.725,2019-06-23 13:45:48
208.20000000000005,49654.85,208.20000000000005,9.572,128,550722664,-891289879,9.572,2019-06-23 13:45:49
208.0,49664.5,208.0,9.647,128,550721734,-891289220,9.647,2019-06-23 13:45:50
208.20000000000005,49674.0,208.20000000000005,9.498,128,550720822,-891288561,9.498,2019-06-23 13:45:51
208.20000000000005,49683.34,208.20000000000005,9.339,128,550719945,-891287857,9.339,2019-06-23 13:45:52
208.0,49693.07,208.0,9.726,129,550719021,-891287155,9.726,2019-06-23 13:45:53
207.79999999999995,49702.42,207.79999999999995,9.354,129,550718136,-891286469,9.354,2019-06-23 13:45:54
207.60000000000002,49711.71,207.60000000000002,9.288,129,550717262,-891285775,9.288,2019-06-23 13:45:55
207.60000000000002,49721.17,207.60000000000002,9.462,129,550716371,-891285071,9.462,2019-06-23 13:45:56
207.60000000000002,49730.78,207.60000000000002,9.606,129,550715449,-891284402,9.606,2019-06-23 13:45:57
207.79999999999995,49739.9,207.79999999999995,9.123,128,550714589,-891283724,9.123,2019-06-23 13:45:58
207.60000000000002,49749.29,207.60000000000002,9.39,128,550713692,-891283059,9.39,2019-06-23 13:45:59
208.0,49758.85,208.0,9.563,128,550712775,-891282391,9.563,2019-06-23 13:46:00
208.20000000000005,49768.74,208.20000000000005,9.885,128,550711836,-891281677,9.885,2019-06-23 13:46:01
208.0,49778.1,208.0,9.362,129,550710942,-891281011,9.362,2019-06-23 13:46:02
208.39999999999998,49787.53,208.39999999999998,9.424,129,550710057,-891280305,9.424,2019-06-23 13:46:03
208.79999999999995,49796.66,208.79999999999995,9.129,130,550709194,-891279631,9.129,2019-06-23 13:46:04
209.20000000000005,49806.26,209.20000000000005,9.602,130,550708301,-891278888,9.602,2019-06-23 13:46:05
209.0,49815.6,209.0,9.338,130,550707425,-891278183,9.338,2019-06-23 13:46:06
208.79999999999995,49824.42,208.79999999999995,8.822,131,550706583,-891277557,8.822,2019-06-23 13:46:07
209.20000000000005,49833.27,209.20000000000005,8.845,131,550705751,-891276895,8.845,2019-06-23 13:46:08
209.39999999999998,49842.28,209.39999999999998,9.013,131,550704898,-891276234,9.013,2019-06-23 13:46:09
209.60000000000002,49851.27,209.60000000000002,8.992,131,550704058,-891275546,8.992,2019-06-23 13:46:10
209.60000000000002,49860.22,209.60000000000002,8.953,131,550703235,-891274828,8.953,2019-06-23 13:46:11
209.79999999999995,49869.37,209.79999999999995,9.141,131,550702397,-891274091,9.141,2019-06-23 13:46:12
210.0,49878.58,210.0,9.213,131,550701552,-891273350,9.213,2019-06-23 13:46:13
210.39999999999998,49887.26,210.39999999999998,8.679,131,550700751,-891272662,8.679,2019-06-23 13:46:14
210.20000000000005,49895.89,210.20000000000005,8.629,131,550699959,-891271968,8.629,2019-06-23 13:46:15
210.20000000000005,49904.56,210.20000000000005,8.669,131,550699172,-891271251,8.669,2019-06-23 13:46:16
210.60000000000002,49912.93,210.60000000000002,8.37,131,550698423,-891270532,8.37,2019-06-23 13:46:17
210.20000000000005,49922.04,210.20000000000005,9.112,131,550697628,-891269709,9.112,2019-06-23 13:46:18
210.20000000000005,49930.65,210.20000000000005,8.611,130,550696890,-891268905,8.611,2019-06-23 13:46:19
210.20000000000005,49939.71,210.20000000000005,9.053,130,550696121,-891268048,9.053,2019-06-23 13:46:20
210.20000000000005,49949.74,210.20000000000005,10.036,130,550695273,-891267090,10.036,2019-06-23 13:46:21
209.79999999999995,49959.48,209.79999999999995,9.734,130,550694431,-891266196,9.734,2019-06-23 13:46:22
209.79999999999995,49968.7,209.79999999999995,9.22,130,550693655,-891265310,9.22,2019-06-23 13:46:23
209.79999999999995,49978.02,209.79999999999995,9.318,130,550692889,-891264382,9.318,2019-06-23 13:46:24
209.39999999999998,49987.57,209.39999999999998,9.55,130,550692117,-891263409,9.55,2019-06-23 13:46:25
209.39999999999998,49996.78,209.39999999999998,9.208,130,550691411,-891262411,9.208,2019-06-23 13:46:26
209.20000000000005,50006.33,209.20000000000005,9.554,130,550690675,-891261380,9.554,2019-06-23 13:46:27
208.79999999999995,50015.67,208.79999999999995,9.336,130,550689968,-891260355,9.336,2019-06-23 13:46:28
208.60000000000002,50025.09,208.60000000000002,9.425,130,550689293,-891259269,9.425,2019-06-23 13:46:29
208.20000000000005,50034.38,208.20000000000005,9.283,129,550688627,-891258200,9.283,2019-06-23 13:46:30
208.60000000000002,50043.87,208.60000000000002,9.49,129,550687968,-891257080,9.49,2019-06-23 13:46:31
208.20000000000005,50053.04,208.20000000000005,9.171,129,550687354,-891255971,9.171,2019-06-23 13:46:32
208.20000000000005,50062.47,208.20000000000005,9.435,129,550686706,-891254848,9.435,2019-06-23 13:46:33
208.0,50072.24,208.0,9.771,129,550686035,-891253685,9.771,2019-06-23 13:46:34
208.0,50082.13,208.0,9.881,129,550685392,-891252470,9.881,2019-06-23 13:46:35
207.60000000000002,50091.4,207.60000000000002,9.269,130,550684818,-891251298,9.269,2019-06-23 13:46:36
207.79999999999995,50100.94,207.79999999999995,9.545,130,550684261,-891250059,9.545,2019-06-23 13:46:37
207.60000000000002,50110.23,207.60000000000002,9.293,130,550683717,-891248853,9.293,2019-06-23 13:46:38
207.39999999999998,50119.92,207.39999999999998,9.688,130,550683170,-891247578,9.688,2019-06-23 13:46:39
207.60000000000002,50129.72,207.60000000000002,9.799,130,550682656,-891246256,9.799,2019-06-23 13:46:40
207.60000000000002,50139.51,207.60000000000002,9.791,130,550682143,-891244934,9.791,2019-06-23 13:46:41
207.20000000000005,50148.89,207.20000000000005,9.372,130,550681680,-891243647,9.372,2019-06-23 13:46:42
207.20000000000005,50158.44,207.20000000000005,9.553,130,550681237,-891242314,9.553,2019-06-23 13:46:43
207.20000000000005,50168.4,207.20000000000005,9.957,131,550680789,-891240916,9.957,2019-06-23 13:46:44
206.79999999999995,50178.27,206.79999999999995,9.877,131,550680387,-891239502,9.877,2019-06-23 13:46:45
206.79999999999995,50188.1,206.79999999999995,9.823,131,550679963,-891238111,9.823,2019-06-23 13:46:46
206.60000000000002,50197.71,206.60000000000002,9.612,131,550679593,-891236723,9.612,2019-06-23 13:46:47
206.60000000000002,50207.12,206.60000000000002,9.412,131,550679264,-891235347,9.412,2019-06-23 13:46:48
206.60000000000002,50216.92,206.60000000000002,9.796,131,550678933,-891233909,9.796,2019-06-23 13:46:49
206.39999999999998,50226.42,206.39999999999998,9.504,130,550678653,-891232495,9.504,2019-06-23 13:46:50
206.39999999999998,50236.09,206.39999999999998,9.668,130,550678391,-891231048,9.668,2019-06-23 13:46:51
206.0,50245.86,206.0,9.769,130,550678141,-891229581,9.769,2019-06-23 13:46:52
205.60000000000002,50255.11,205.60000000000002,9.252,130,550677907,-891228191,9.252,2019-06-23 13:46:53
205.79999999999995,50264.36,205.79999999999995,9.243,129,550677719,-891226787,9.243,2019-06-23 13:46:54
206.20000000000005,50273.37,206.20000000000005,9.011,129,550677530,-891225420,9.011,2019-06-23 13:46:55
206.20000000000005,50283.04,206.20000000000005,9.675,129,550677345,-891223948,9.675,2019-06-23 13:46:56
206.39999999999998,50292.35,206.39999999999998,9.304,129,550677164,-891222533,9.304,2019-06-23 13:46:57
206.60000000000002,50301.88,206.60000000000002,9.529,128,550676985,-891221082,9.529,2019-06-23 13:46:58
206.60000000000002,50311.1,206.60000000000002,9.219,128,550676826,-891219675,9.219,2019-06-23 13:46:59
207.0,50320.65,207.0,9.548,128,550676706,-891218208,9.548,2019-06-23 13:47:00
206.79999999999995,50330.09,206.79999999999995,9.443,128,550676630,-891216752,9.443,2019-06-23 13:47:01
206.79999999999995,50339.44,206.79999999999995,9.355,127,550676576,-891215308,9.355,2019-06-23 13:47:02
206.79999999999995,50348.63,206.79999999999995,9.183,127,550676559,-891213888,9.183,2019-06-23 13:47:03
206.60000000000002,50358.04,206.60000000000002,9.416,127,550676508,-891212433,9.416,2019-06-23 13:47:04
206.79999999999995,50367.66,206.79999999999995,9.612,127,550676458,-891210949,9.612,2019-06-23 13:47:05
207.0,50377.14,207.0,9.483,127,550676423,-891209483,9.483,2019-06-23 13:47:06
207.0,50386.78,207.0,9.635,127,550676403,-891207993,9.635,2019-06-23 13:47:07
207.0,50396.29,207.0,9.517,127,550676428,-891206522,9.517,2019-06-23 13:47:08
207.0,50405.64,207.0,9.346,127,550676443,-891205077,9.346,2019-06-23 13:47:09
207.0,50415.02,207.0,9.383,127,550676452,-891203626,9.383,2019-06-23 13:47:10
207.0,50424.47,207.0,9.448,127,550676457,-891202164,9.448,2019-06-23 13:47:11
207.0,50433.77,207.0,9.299,128,550676457,-891200726,9.299,2019-06-23 13:47:12
207.0,50443.37,207.0,9.603,128,550676423,-891199242,9.603,2019-06-23 13:47:13
206.79999999999995,50452.65,206.79999999999995,9.274,128,550676416,-891197808,9.274,2019-06-23 13:47:14
207.0,50461.79,207.0,9.142,128,550676428,-891196394,9.142,2019-06-23 13:47:15
206.79999999999995,50471.08,206.79999999999995,9.292,128,550676394,-891194958,9.292,2019-06-23 13:47:16
206.79999999999995,50480.15,206.79999999999995,9.064,128,550676383,-891193556,9.064,2019-06-23 13:47:17
207.0,50489.22,207.0,9.067,128,550676320,-891192157,9.067,2019-06-23 13:47:18
207.0,50498.29,207.0,9.074,129,550676268,-891190756,9.074,2019-06-23 13:47:19
207.20000000000005,50507.33,207.20000000000005,9.035,129,550676256,-891189359,9.035,2019-06-23 13:47:20
206.79999999999995,50516.41,206.79999999999995,9.083,129,550676267,-891187954,9.083,2019-06-23 13:47:21
206.79999999999995,50525.22,206.79999999999995,8.807,129,550676243,-891186593,8.807,2019-06-23 13:47:22
206.79999999999995,50534.09,206.79999999999995,8.868,129,550676239,-891185221,8.868,2019-06-23 13:47:23
207.0,50542.69,207.0,8.599,130,550676241,-891183891,8.599,2019-06-23 13:47:24
206.79999999999995,50551.47,206.79999999999995,8.784,130,550676262,-891182533,8.784,2019-06-23 13:47:25
206.79999999999995,50559.82,206.79999999999995,8.352,131,550676263,-891181242,8.352,2019-06-23 13:47:26
207.0,50568.04,207.0,8.217,131,550676301,-891179972,8.217,2019-06-23 13:47:27
207.0,50576.95,207.0,8.907,132,550676282,-891178595,8.907,2019-06-23 13:47:28
207.20000000000005,50585.11,207.20000000000005,8.162,132,550676292,-891177333,8.162,2019-06-23 13:47:29
207.20000000000005,50593.37,207.20000000000005,8.262,132,550676301,-891176055,8.262,2019-06-23 13:47:30
207.0,50601.72,207.0,8.348,132,550676304,-891174764,8.348,2019-06-23 13:47:31
207.0,50610.46,207.0,8.736,132,550676315,-891173413,8.736,2019-06-23 13:47:32
206.60000000000002,50618.79,206.60000000000002,8.331,132,550676359,-891172127,8.331,2019-06-23 13:47:33
206.60000000000002,50626.95,206.60000000000002,8.16,132,550676376,-891170865,8.16,2019-06-23 13:47:34
206.60000000000002,50635.22,206.60000000000002,8.274,132,550676392,-891169586,8.274,2019-06-23 13:47:35
206.39999999999998,50643.08,206.39999999999998,7.861,132,550676391,-891168370,7.861,2019-06-23 13:47:36
206.39999999999998,50651.37,206.39999999999998,8.284,131,550676377,-891167089,8.284,2019-06-23 13:47:37
206.39999999999998,50659.98,206.39999999999998,8.617,131,550676364,-891165757,8.617,2019-06-23 13:47:38
206.39999999999998,50668.34,206.39999999999998,8.354,131,550676338,-891164465,8.354,2019-06-23 13:47:39
206.60000000000002,50676.75,206.60000000000002,8.407,131,550676354,-891163165,8.407,2019-06-23 13:47:40
206.39999999999998,50685.1,206.39999999999998,8.354,130,550676370,-891161874,8.354,2019-06-23 13:47:41
206.20000000000005,50693.8,206.20000000000005,8.704,130,550676341,-891160528,8.704,2019-06-23 13:47:42
206.0,50702.25,206.0,8.447,130,550676338,-891159222,8.447,2019-06-23 13:47:43
206.0,50710.61,206.0,8.354,130,550676347,-891157930,8.354,2019-06-23 13:47:44
205.79999999999995,50719.21,205.79999999999995,8.607,130,550676357,-891156599,8.607,2019-06-23 13:47:45
205.60000000000002,50727.89,205.60000000000002,8.677,130,550676390,-891155258,8.677,2019-06-23 13:47:46
205.39999999999998,50736.55,205.39999999999998,8.655,130,550676374,-891153920,8.655,2019-06-23 13:47:47
205.39999999999998,50745.24,205.39999999999998,8.689,130,550676345,-891152577,8.689,2019-06-23 13:47:48
205.39999999999998,50754.1,205.39999999999998,8.859,130,550676325,-891151207,8.859,2019-06-23 13:47:49
205.20000000000005,50762.94,205.20000000000005,8.839,131,550676312,-891149840,8.839,2019-06-23 13:47:50
205.39999999999998,50771.5,205.39999999999998,8.567,131,550676282,-891148516,8.567,2019-06-23 13:47:51
205.60000000000002,50779.95,205.60000000000002,8.449,131,550676271,-891147209,8.449,2019-06-23 13:47:52
205.39999999999998,50788.47,205.39999999999998,8.512,131,550676261,-891145893,8.512,2019-06-23 13:47:53
205.39999999999998,50797.43,205.39999999999998,8.96,131,550676229,-891144508,8.96,2019-06-23 13:47:54
205.20000000000005,50806.5,205.20000000000005,9.074,131,550676180,-891143107,9.074,2019-06-23 13:47:55
205.20000000000005,50815.5,205.20000000000005,9.001,130,550676173,-891141715,9.001,2019-06-23 13:47:56
205.0,50824.34,205.0,8.833,130,550676171,-891140349,8.833,2019-06-23 13:47:57
205.0,50833.26,205.0,8.924,130,550676144,-891138969,8.924,2019-06-23 13:47:58
205.0,50842.36,205.0,9.097,130,550676115,-891137563,9.097,2019-06-23 13:47:59
205.0,50851.19,205.0,8.838,130,550676137,-891136197,8.838,2019-06-23 13:48:00
205.20000000000005,50860.39,205.20000000000005,9.19,130,550676119,-891134776,9.19,2019-06-23 13:48:01
205.0,50869.32,205.0,8.937,130,550676116,-891133394,8.937,2019-06-23 13:48:02
205.20000000000005,50877.89,205.20000000000005,8.57,130,550676106,-891132068,8.57,2019-06-23 13:48:03
205.0,50886.63,205.0,8.737,130,550676140,-891130718,8.737,2019-06-23 13:48:04
205.0,50895.76,205.0,9.126,130,550676130,-891129307,9.126,2019-06-23 13:48:05
205.0,50904.41,205.0,8.648,130,550676137,-891127970,8.648,2019-06-23 13:48:06
205.20000000000005,50913.13,205.20000000000005,8.723,130,550676126,-891126621,8.723,2019-06-23 13:48:07
205.39999999999998,50922.09,205.39999999999998,8.965,130,550676102,-891125235,8.965,2019-06-23 13:48:08
205.39999999999998,50931.06,205.39999999999998,8.963,130,550676096,-891123849,8.963,2019-06-23 13:48:09
205.60000000000002,50939.75,205.60000000000002,8.69,130,550676111,-891122505,8.69,2019-06-23 13:48:10
205.60000000000002,50948.3,205.60000000000002,8.546,130,550676110,-891121183,8.546,2019-06-23 13:48:11
205.39999999999998,50956.91,205.39999999999998,8.619,130,550676111,-891119850,8.619,2019-06-23 13:48:12
205.60000000000002,50965.44,205.60000000000002,8.528,130,550676111,-891118531,8.528,2019-06-23 13:48:13
205.60000000000002,50974.1,205.60000000000002,8.653,130,550676125,-891117193,8.653,2019-06-23 13:48:14
205.79999999999995,50982.35,205.79999999999995,8.255,130,550676141,-891115917,8.255,2019-06-23 13:48:15
206.0,50990.77,206.0,8.415,130,550676153,-891114616,8.415,2019-06-23 13:48:16
206.0,50999.21,206.0,8.447,130,550676161,-891113310,8.447,2019-06-23 13:48:17
206.20000000000005,51007.14,206.20000000000005,7.922,130,550676209,-891112086,7.922,2019-06-23 13:48:18
206.20000000000005,51015.22,206.20000000000005,8.08,130,550676217,-891110837,8.08,2019-06-23 13:48:19
206.39999999999998,51023.19,206.39999999999998,7.972,130,550676225,-891109604,7.972,2019-06-23 13:48:20
206.60000000000002,51030.95,206.60000000000002,7.762,130,550676223,-891108403,7.762,2019-06-23 13:48:21
206.60000000000002,51039.29,206.60000000000002,8.334,130,550676159,-891107118,8.334,2019-06-23 13:48:22
206.60000000000002,51047.09,206.60000000000002,7.799,130,550676125,-891105913,7.799,2019-06-23 13:48:23
206.79999999999995,51054.78,206.79999999999995,7.693,129,550676115,-891104723,7.693,2019-06-23 13:48:24
207.0,51062.25,207.0,7.471,129,550676130,-891103568,7.471,2019-06-23 13:48:25
206.79999999999995,51070.0,206.79999999999995,7.748,129,550676129,-891102370,7.748,2019-06-23 13:48:26
207.0,51077.47,207.0,7.466,129,550676115,-891101215,7.466,2019-06-23 13:48:27
207.0,51084.96,207.0,7.489,129,550676151,-891100058,7.489,2019-06-23 13:48:28
207.0,51092.08,207.0,7.119,129,550676144,-891098957,7.119,2019-06-23 13:48:29
207.20000000000005,51099.42,207.20000000000005,7.341,129,550676139,-891097822,7.341,2019-06-23 13:48:30
207.39999999999998,51106.42,207.39999999999998,7.001,129,550676134,-891096739,7.001,2019-06-23 13:48:31
207.39999999999998,51113.28,207.39999999999998,6.863,129,550676144,-891095678,6.863,2019-06-23 13:48:32
207.39999999999998,51120.33,207.39999999999998,7.042,129,550676119,-891094590,7.042,2019-06-23 13:48:33
